filepath,split,channel,emotion_code,emotion,intensity,actor,gender,statement,repetition
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-05-02-02-01-09.wav,train,speech,5,angry,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-05-02-02-02-09.wav,train,speech,5,angry,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-01-01-01-09.wav,train,speech,6,fearful,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-01-01-02-09.wav,train,speech,6,fearful,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-01-02-01-09.wav,train,speech,6,fearful,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-01-02-02-09.wav,train,speech,6,fearful,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-02-01-01-09.wav,train,speech,6,fearful,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-02-01-02-09.wav,train,speech,6,fearful,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-02-02-01-09.wav,train,speech,6,fearful,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-06-02-02-02-09.wav,train,speech,6,fearful,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-01-01-01-09.wav,train,speech,7,disgust,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-01-01-02-09.wav,train,speech,7,disgust,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-01-02-01-09.wav,train,speech,7,disgust,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-01-02-02-09.wav,train,speech,7,disgust,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-02-01-01-09.wav,train,speech,7,disgust,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-02-01-02-09.wav,train,speech,7,disgust,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-02-02-01-09.wav,train,speech,7,disgust,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-07-02-02-02-09.wav,train,speech,7,disgust,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-01-01-01-09.wav,train,speech,8,surprised,normal,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-01-01-02-09.wav,train,speech,8,surprised,normal,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-01-02-01-09.wav,train,speech,8,surprised,normal,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-01-02-02-09.wav,train,speech,8,surprised,normal,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-02-01-01-09.wav,train,speech,8,surprised,strong,9,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-02-01-02-09.wav,train,speech,8,surprised,strong,9,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-02-02-01-09.wav,train,speech,8,surprised,strong,9,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_09/03-01-08-02-02-02-09.wav,train,speech,8,surprised,strong,9,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-01-01-01-01-10.wav,train,speech,1,neutral,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-01-01-01-02-10.wav,train,speech,1,neutral,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-01-01-02-01-10.wav,train,speech,1,neutral,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-01-01-02-02-10.wav,train,speech,1,neutral,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-01-01-01-10.wav,train,speech,2,calm,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-01-01-02-10.wav,train,speech,2,calm,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-01-02-01-10.wav,train,speech,2,calm,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-01-02-02-10.wav,train,speech,2,calm,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-02-01-01-10.wav,train,speech,2,calm,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-02-01-02-10.wav,train,speech,2,calm,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-02-02-01-10.wav,train,speech,2,calm,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-02-02-02-02-10.wav,train,speech,2,calm,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-01-01-01-10.wav,train,speech,3,happy,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-01-01-02-10.wav,train,speech,3,happy,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-01-02-01-10.wav,train,speech,3,happy,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-01-02-02-10.wav,train,speech,3,happy,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-02-01-01-10.wav,train,speech,3,happy,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-02-01-02-10.wav,train,speech,3,happy,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-02-02-01-10.wav,train,speech,3,happy,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-03-02-02-02-10.wav,train,speech,3,happy,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-01-01-01-10.wav,train,speech,4,sad,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-01-01-02-10.wav,train,speech,4,sad,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-01-02-01-10.wav,train,speech,4,sad,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-01-02-02-10.wav,train,speech,4,sad,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-02-01-01-10.wav,train,speech,4,sad,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-02-01-02-10.wav,train,speech,4,sad,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-02-02-01-10.wav,train,speech,4,sad,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-04-02-02-02-10.wav,train,speech,4,sad,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-01-01-01-10.wav,train,speech,5,angry,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-01-01-02-10.wav,train,speech,5,angry,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-01-02-01-10.wav,train,speech,5,angry,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-01-02-02-10.wav,train,speech,5,angry,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-02-01-01-10.wav,train,speech,5,angry,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-02-01-02-10.wav,train,speech,5,angry,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-02-02-01-10.wav,train,speech,5,angry,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-05-02-02-02-10.wav,train,speech,5,angry,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-01-01-01-10.wav,train,speech,6,fearful,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-01-01-02-10.wav,train,speech,6,fearful,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-01-02-01-10.wav,train,speech,6,fearful,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-01-02-02-10.wav,train,speech,6,fearful,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-02-01-01-10.wav,train,speech,6,fearful,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-02-01-02-10.wav,train,speech,6,fearful,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-02-02-01-10.wav,train,speech,6,fearful,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-06-02-02-02-10.wav,train,speech,6,fearful,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-01-01-01-10.wav,train,speech,7,disgust,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-01-01-02-10.wav,train,speech,7,disgust,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-01-02-01-10.wav,train,speech,7,disgust,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-01-02-02-10.wav,train,speech,7,disgust,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-02-01-01-10.wav,train,speech,7,disgust,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-02-01-02-10.wav,train,speech,7,disgust,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-02-02-01-10.wav,train,speech,7,disgust,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-07-02-02-02-10.wav,train,speech,7,disgust,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-01-01-01-10.wav,train,speech,8,surprised,normal,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-01-01-02-10.wav,train,speech,8,surprised,normal,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-01-02-01-10.wav,train,speech,8,surprised,normal,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-01-02-02-10.wav,train,speech,8,surprised,normal,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-02-01-01-10.wav,train,speech,8,surprised,strong,10,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-02-01-02-10.wav,train,speech,8,surprised,strong,10,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-02-02-01-10.wav,train,speech,8,surprised,strong,10,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_10/03-01-08-02-02-02-10.wav,train,speech,8,surprised,strong,10,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-01-01-01-01-11.wav,train,speech,1,neutral,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-01-01-01-02-11.wav,train,speech,1,neutral,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-01-01-02-01-11.wav,train,speech,1,neutral,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-01-01-02-02-11.wav,train,speech,1,neutral,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-01-01-01-11.wav,train,speech,2,calm,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-01-01-02-11.wav,train,speech,2,calm,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-01-02-01-11.wav,train,speech,2,calm,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-01-02-02-11.wav,train,speech,2,calm,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-02-01-01-11.wav,train,speech,2,calm,strong,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-02-01-02-11.wav,train,speech,2,calm,strong,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-02-02-01-11.wav,train,speech,2,calm,strong,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-02-02-02-02-11.wav,train,speech,2,calm,strong,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-01-01-01-11.wav,train,speech,3,happy,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-01-01-02-11.wav,train,speech,3,happy,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-01-02-01-11.wav,train,speech,3,happy,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-01-02-02-11.wav,train,speech,3,happy,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-02-01-01-11.wav,train,speech,3,happy,strong,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-02-01-02-11.wav,train,speech,3,happy,strong,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-02-02-01-11.wav,train,speech,3,happy,strong,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-03-02-02-02-11.wav,train,speech,3,happy,strong,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-01-01-01-11.wav,train,speech,4,sad,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-01-01-02-11.wav,train,speech,4,sad,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-01-02-01-11.wav,train,speech,4,sad,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-01-02-02-11.wav,train,speech,4,sad,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-02-01-01-11.wav,train,speech,4,sad,strong,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-02-01-02-11.wav,train,speech,4,sad,strong,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-02-02-01-11.wav,train,speech,4,sad,strong,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-04-02-02-02-11.wav,train,speech,4,sad,strong,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-01-01-01-11.wav,train,speech,5,angry,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-01-01-02-11.wav,train,speech,5,angry,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-01-02-01-11.wav,train,speech,5,angry,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-01-02-02-11.wav,train,speech,5,angry,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-02-01-01-11.wav,train,speech,5,angry,strong,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-02-01-02-11.wav,train,speech,5,angry,strong,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-02-02-01-11.wav,train,speech,5,angry,strong,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-05-02-02-02-11.wav,train,speech,5,angry,strong,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-01-01-01-11.wav,train,speech,6,fearful,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-01-01-02-11.wav,train,speech,6,fearful,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-01-02-01-11.wav,train,speech,6,fearful,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-01-02-02-11.wav,train,speech,6,fearful,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-02-01-01-11.wav,train,speech,6,fearful,strong,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-02-01-02-11.wav,train,speech,6,fearful,strong,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-02-02-01-11.wav,train,speech,6,fearful,strong,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-06-02-02-02-11.wav,train,speech,6,fearful,strong,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-01-01-01-11.wav,train,speech,7,disgust,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-01-01-02-11.wav,train,speech,7,disgust,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-01-02-01-11.wav,train,speech,7,disgust,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-01-02-02-11.wav,train,speech,7,disgust,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-02-01-01-11.wav,train,speech,7,disgust,strong,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-02-01-02-11.wav,train,speech,7,disgust,strong,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-02-02-01-11.wav,train,speech,7,disgust,strong,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-07-02-02-02-11.wav,train,speech,7,disgust,strong,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-01-01-01-11.wav,train,speech,8,surprised,normal,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-01-01-02-11.wav,train,speech,8,surprised,normal,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-01-02-01-11.wav,train,speech,8,surprised,normal,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-01-02-02-11.wav,train,speech,8,surprised,normal,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-02-01-01-11.wav,train,speech,8,surprised,strong,11,male,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-02-01-02-11.wav,train,speech,8,surprised,strong,11,male,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-02-02-01-11.wav,train,speech,8,surprised,strong,11,male,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_11/03-01-08-02-02-02-11.wav,train,speech,8,surprised,strong,11,male,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-01-01-01-01-12.wav,train,speech,1,neutral,normal,12,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-01-01-01-02-12.wav,train,speech,1,neutral,normal,12,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-01-01-02-01-12.wav,train,speech,1,neutral,normal,12,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-01-01-02-02-12.wav,train,speech,1,neutral,normal,12,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-01-01-01-12.wav,train,speech,2,calm,normal,12,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-01-01-02-12.wav,train,speech,2,calm,normal,12,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-01-02-01-12.wav,train,speech,2,calm,normal,12,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-01-02-02-12.wav,train,speech,2,calm,normal,12,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-02-01-01-12.wav,train,speech,2,calm,strong,12,female,1,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-02-01-02-12.wav,train,speech,2,calm,strong,12,female,1,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-02-02-01-12.wav,train,speech,2,calm,strong,12,female,2,1
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-02-02-02-02-12.wav,train,speech,2,calm,strong,12,female,2,2
/mnt/d/career/projects/lightweight-speech-emotion-recognition-on-open-datasets/data/train/speech/Actor_12/03-01-03-01-01-01-12.wav,train,speech,3,happy,normal,12,female,1,1
